id_comisaria;oficio;fecha_denuncia;fecha_formalizacion;expediente;calificacion;hora;fecha_audiencia;remitira;oficioremitido;fecha_audienciaremision;c_instancia;id_modulo
140;4237-2018 ;2018-10-26;2018-10-29;25212-2018-0-0906-JR-FC-16;Ha lugar;17:33;2018-11-09;;;;55;20
140;1675-2018;2018-10-26;2018-10-29;25214-2018-0-0906-JR-FC-12;Ha lugar;16:29;2018-10-29;;;;51;20
140;767-2018;2018-10-26;2018-10-29;25215-2018-0-0906-JR-FC-13;Ha lugar;10:53;2018-11-06;;;;52;20
140;765-2018;2018-10-25;2018-10-29;25217-2018-0-0906-JR-FC-17;Ha lugar;12:59;2018-10-31;;;2018-12-13;56;20
140;-;2018-10-26;2018-10-29;25219-2018-0-0906-JR-FC-11;Ha lugar;16:57;2018-10-29;;;;50;20
140;5073-2018;2018-10-26;2018-10-29;25222-2018-0-0906-JR-FC-15;Ha lugar;20:50;2018-11-01;;;;54;20
140;4318-2018 ;2018-10-26;2018-10-29;25223-2018-0-0906-JR-FC-09;Ha lugar;10:39;2018-11-09;;;;48;20
140;4293-2018 ;2018-10-26;2018-10-29;25224-2018-0-0906-JR-FC-12;Ha lugar;12:45;2018-11-15;;;;51;20
140;4281-2018;2018-10-26;2018-10-29;25225-2018-0-0906-JR-FC-14;Ha lugar;17:26;2018-10-29;;;;53;20
140;4282-2018 ;2018-10-26;2018-10-29;25226-2018-0-0906-JR-FC-16;Ha lugar;13:58;2018-11-11;;;;55;20
140;4906-2018;2018-10-26;2018-10-29;25227-2018-0-0906-JR-FC-17;Ha lugar;14:47;2018-10-31;;;;56;20
140;-;2018-10-26;2018-10-29;25228-2018-0-0906-JR-FC-13;Ha lugar;17:57;2018-10-29;;;;52;20
140;4901-2018 ;2018-10-26;2018-10-29;25229-2018-0-0906-JR-FC-11;Ha lugar;11:01;2018-11-06;;;;50;20
140;4260-2018.;2018-10-26;2018-10-29;25230-2018-0-0906-JR-FC-15;Ha lugar;18:10;2018-10-29;;;;54;20
140;7540-2018;2018-10-26;2018-10-29;25231-2018-0-0906-JR-FC-09;Ha lugar;18:11;2018-10-29;;;;48;20
140;4259-2018;2018-10-26;2018-10-29;25232-2018-0-0906-JR-FC-10;Ha lugar;18:13;2018-10-29;;;;49;20
140;7539-2018;2018-10-26;2018-10-29;25233-2018-0-0906-JR-FC-14;Ha lugar;18:16;2018-10-29;;;;53;20
140;4325-2018;2018-10-26;2018-10-29;25234-2018-0-0906-JR-FC-17;Ha lugar;11:34;2018-11-05;;;2018-12-13;56;20
140;4314-2018.;2018-10-26;2018-10-29;25235-2018-0-0906-JR-FC-16;Ha lugar;21:23;2018-11-10;;;;55;20
140;7616-2018 ;2018-10-26;2018-10-29;25236-2018-0-0906-JR-FC-11;Ha lugar;15:11;2018-11-06;;;;50;20
140;4312-2018.;2018-10-26;2018-10-29;25237-2018-0-0906-JR-FC-12;Ha lugar;18:24;2018-10-29;;;;51;20
140;7580-2018 ;2018-10-26;2018-10-29;25238-2018-0-0906-JR-FC-13;Ha lugar;13:12;2018-11-07;;;;52;20
140;7578-2018 ;2018-10-26;2018-10-29;25239-2018-0-0906-JR-FC-15;Ha lugar;06:52;2018-11-03;;;;54;20
140;7538-2018;2018-10-26;2018-10-29;25240-2018-0-0906-JR-FC-09;Ha lugar;18:43;2018-10-29;;;;48;20
140;7537-2018 ;2018-10-26;2018-10-29;25241-2018-0-0906-JR-FC-12;Ha lugar;16:41;2018-11-06;;;;51;20
140;7536-2018;2018-10-26;2018-10-29;25242-2018-0-0906-JR-FC-16;Ha lugar;18:57;2018-10-29;;;;55;20
140;7020-2018;2018-10-26;2018-10-29;25243-2018-0-0906-JR-FC-11;Ha lugar;11:18;2018-11-06;;;;50;20
140;7145-2018 ;2018-10-26;2018-10-29;25244-2018-0-0906-JR-FC-13;Ha lugar;19:08;2018-10-29;;;;52;20
140;-;2018-10-27;2018-10-30;25245-2018-0-0906-JR-FC-11;Ha lugar;08:24;2018-10-30;;;;50;20
140;-;2018-10-27;2018-10-30;25247-2018-0-0906-JR-FC-11;Ha lugar;08:37;2018-10-30;;;;50;20
140;-;2018-10-27;2018-10-30;25248-2018-0-0906-JR-FC-11;Ha lugar;08:38;2018-10-30;;;;50;20
140;7634-2018;2018-10-27;2018-10-30;25252-2018-0-0906-JR-FC-17;Ha lugar;11:07;2018-11-05;;;2018-12-13;56;20
140;7635-2018;2018-10-27;2018-10-30;25253-2018-0-0906-JR-FC-10;Ha lugar;16:41;2018-11-20;;;;49;20
140;7636-2018;2018-10-27;2018-10-30;25254-2018-0-0906-JR-FC-14;Ha lugar;09:54;2018-10-30;;;;53;20
140;7637-2018-;2018-10-27;2018-10-30;25255-2018-0-0906-JR-FC-15;Ha lugar;15:35;2018-11-05;;;;54;20
140;4961-2018;2018-10-27;2018-10-30;25258-2018-0-0906-JR-FC-09;Ha lugar;12:46;2018-11-10;;;;48;20
140;3645-2018;2018-10-27;2018-10-30;25260-2018-0-0906-JR-FC-12;Ha lugar;10:47;2018-11-13;;;;51;20
140;3716-2018;2018-10-27;2018-10-30;25262-2018-0-0906-JR-FC-14;Ha lugar;10:30;2018-10-30;;;;53;20
140;3715-2018;2018-10-27;2018-10-30;25263-2018-0-0906-JR-FC-10;Ha lugar;17:59;2018-11-14;;;;49;20
140;4940-2018;2018-10-27;2018-10-30;25264-2018-0-0906-JR-FC-17;Ha lugar;15:32;2018-11-05;;;;56;20
140;3714-2018;2018-10-27;2018-10-30;25265-2018-0-0906-JR-FC-13;Ha lugar;18:09;2018-11-12;;;;52;20
140;4974-2018;2018-10-27;2018-10-30;25266-2018-0-0906-JR-FC-16;Ha lugar;12:26;2018-11-11;;;;55;20
140;4978-2018;2018-10-27;2018-10-30;25267-2018-0-0906-JR-FC-15;Ha lugar;12:46;2018-11-05;;;;54;20
140;3646-2018;2018-10-27;2018-10-30;25268-2018-0-0906-JR-FC-09;Ha lugar;11:32;2018-11-21;;;;48;20
140;4976-2018;2018-10-27;2018-10-30;25269-2018-0-0906-JR-FC-13;Ha lugar;12:21;2018-11-07;;;;52;20
140;3657-2018;2018-10-27;2018-10-30;25270-2018-0-0906-JR-FC-10;Ha lugar;18:47;2018-11-20;;;;49;20
140;4972-2018;2018-10-27;2018-10-30;25271-2018-0-0906-JR-FC-12;Ha lugar;17:52;2018-11-13;;;2019-01-02;51;20
140;4896-2018;2018-10-27;2018-10-30;25272-2018-0-0906-JR-FC-14;Ha lugar;10:46;2018-10-30;;;;53;20
140;3684-2018;2018-10-27;2018-10-30;25273-2018-0-0906-JR-FC-17;Ha lugar;14:32;2018-11-05;;;;56;20
140;4923-2018;2018-10-27;2018-10-30;25275-2018-0-0906-JR-FC-16;Ha lugar;11:53;2018-11-11;;;;55;20
140;-;2018-10-27;2018-10-30;25276-2018-0-0906-JR-FC-15;Ha lugar;16:42;2018-11-06;;;;54;20
140;4145-2018;2018-10-27;2018-10-30;25277-2018-0-0906-JR-FC-09;Ha lugar;12:40;2018-11-10;;;;48;20
140;3692-2018;2018-10-27;2018-10-30;25278-2018-0-0906-JR-FC-17;Ha lugar;14:51;2018-11-05;;;2018-12-13;56;20
140;4143-2018;2018-10-27;2018-10-30;25279-2018-0-0906-JR-FC-10;Ha lugar;19:22;2018-11-12;;;;49;20
140;4144-2018;2018-10-27;2018-10-30;25280-2018-0-0906-JR-FC-14;Ha lugar;17:15;2018-11-08;;;;53;20
140;3584-2018;2018-10-27;2018-10-30;25281-2018-0-0906-JR-FC-12;Ha lugar;14:23;2018-11-13;;;2019-01-02;51;20
140;3579-2018;2018-10-27;2018-10-30;25282-2018-0-0906-JR-FC-16;Ha lugar;10:32;2018-11-20;;;;55;20
140;3585-2018 ;2018-10-27;2018-10-30;25283-2018-0-0906-JR-FC-13;Ha lugar;15:53;2018-11-05;;;;52;20
140;3410-2018;2018-10-27;2018-10-30;25284-2018-0-0906-JR-FC-15;Ha lugar;13:13;2018-11-05;;;;54;20
140;3590-2018;2018-10-27;2018-10-30;25285-2018-0-0906-JR-FC-09;Ha lugar;11:08;2018-11-09;;;;48;20
140;3416-2018;2018-10-27;2018-10-30;25286-2018-0-0906-JR-FC-10;Ha lugar;19:29;2018-11-12;;;;49;20
140;3591-2018;2018-10-27;2018-10-30;25287-2018-0-0906-JR-FC-12;Ha lugar;13:16;2018-11-13;;;;51;20
140;3134-2018;2018-10-27;2018-10-30;25288-2018-0-0906-JR-FC-17;Ha lugar;13:27;2018-11-06;;;;56;20
140;3139-2018;2018-10-27;2018-10-30;25290-2018-0-0906-JR-FC-16;Ha lugar;11:27;2018-10-30;;;;55;20
140;-;2018-10-27;2018-10-30;25292-2018-0-0906-JR-FC-11;Ha lugar;11:34;2018-10-30;;;;50;20
140;3157-2018;2018-10-27;2018-10-30;25293-2018-0-0906-JR-FC-14;Ha lugar;11:35;2018-10-30;;;;53;20
140;3156-2018;2018-10-27;2018-10-30;25294-2018-0-0906-JR-FC-13;Ha lugar;11:49;2018-11-16;;;;52;20
140;3414-2018;2018-10-27;2018-10-30;25295-2018-0-0906-JR-FC-15;Ha lugar;13:24;2018-11-05;;;;54;20
140;3388-2018-;2018-10-27;2018-10-30;25296-2018-0-0906-JR-FC-09;Ha lugar;11:41;2018-10-30;;;;48;20
140;3153-2018;2018-10-27;2018-10-30;25297-2018-0-0906-JR-FC-11;Ha lugar;18:34;2018-11-14;;;;50;20
140;-;2018-10-27;2018-10-30;25298-2018-0-0906-JR-FC-11;Ha lugar;10:00;2018-11-28;;;;50;20
140;3403-2018;2018-10-27;2018-10-30;25299-2018-0-0906-JR-FC-16;Ha lugar;10:54;2018-11-20;;;;55;20
140;3151-2018-;2018-10-27;2018-10-30;25300-2018-0-0906-JR-FC-14;Ha lugar;17:26;2018-10-31;;;;53;20
140;3152-2018;2018-10-27;2018-10-30;25302-2018-0-0906-JR-FC-13;Ha lugar;10:20;2018-11-12;;;;52;20
140;3158-2018;2018-10-27;2018-10-30;25303-2018-0-0906-JR-FC-17;Ha lugar;12:50;2018-11-05;;;2018-12-13;56;20
140;-;2018-10-27;2018-10-30;25304-2018-0-0906-JR-FC-12;Ha lugar;18:05;2018-11-13;;;2019-01-02;51;20
140;-;2018-10-27;2018-10-30;25305-2018-0-0906-JR-FC-10;Ha lugar;19:17;2018-11-12;;;;49;20
140;-;2018-10-27;2018-10-30;25306-2018-0-0906-JR-FC-15;Ha lugar;15:37;2018-11-01;;;;54;20
140;3162-2018;2018-10-27;2018-10-30;25307-2018-0-0906-JR-FC-09;Ha lugar;14:55;2018-11-07;;;;48;20
140;3413-2018;2018-10-27;2018-10-30;25308-2018-0-0906-JR-FC-13;Ha lugar;14:28;2018-11-05;;;;52;20
140;-;2018-10-27;2018-10-30;25309-2018-0-0906-JR-FC-11;Ha lugar;12:05;2018-10-30;;;;50;20
140;3412-2018;2018-10-27;2018-10-30;25310-2018-0-0906-JR-FC-17;Ha lugar;14:35;2018-11-05;;;2018-12-13;56;20
140;3411-2018;2018-10-27;2018-10-30;25313-2018-0-0906-JR-FC-14;Ha lugar;12:24;2018-10-30;;;;53;20
140;3397-2018;2018-10-27;2018-10-30;25314-2018-0-0906-JR-FC-12;Ha lugar;12:27;2018-10-30;;;;51;20
140;3157-2018;2018-10-27;2018-10-30;25315-2018-0-0906-JR-FC-10;Ha lugar;18:44;2018-11-09;;;;49;20
140;3398-2018;2018-10-27;2018-10-30;25316-2018-0-0906-JR-FC-16;Ha lugar;22:30;2018-11-10;;;;55;20
140;3155-2018;2018-10-27;2018-10-30;25317-2018-0-0906-JR-FC-15;Ha lugar;15:44;2018-11-05;;;;54;20
140;2210-2018;2018-10-27;2018-10-30;25318-2018-0-0906-JR-FC-09;Ha lugar;11:14;2018-11-19;;;;48;20
140;3399-2018;2018-10-27;2018-10-30;25319-2018-0-0906-JR-FC-12;Ha lugar;12:32;2018-10-30;;;;51;20
140;3381-2018;2018-10-27;2018-10-30;25320-2018-0-0906-JR-FC-13;Ha lugar;15:10;2018-11-12;;;;52;20
140;2228-2018;2018-10-27;2018-10-30;25321-2018-0-0906-JR-FC-17;Ha lugar;12:45;2018-11-05;;;2018-12-13;56;20
140;3402-2018;2018-10-27;2018-10-30;25322-2018-0-0906-JR-FC-10;Ha lugar;18:03;2018-11-09;;;;49;20
140;3150-2018;2018-10-27;2018-10-30;25323-2018-0-0906-JR-FC-14;Ha lugar;12:39;2018-10-30;;;;53;20
140;2224-2018 ;2018-10-27;2018-10-30;25324-2018-0-0906-JR-FC-16;Ha lugar;12:40;2018-10-30;;;;55;20
140;3405-2018-;2018-10-27;2018-10-30;25325-2018-0-0906-JR-FC-15;Ha lugar;12:40;2018-10-30;;;2018-12-17;54;20
140;3382-2018;2018-10-27;2018-10-30;25326-2018-0-0906-JR-FC-09;Ha lugar;12:41;2018-10-30;;;;48;20
140;3120-18;2018-10-27;2018-10-30;25327-2018-0-0906-JR-FC-12;Ha lugar;12:42;2018-10-30;;;;51;20
140;3145-18;2018-10-27;2018-10-30;25328-2018-0-0906-JR-FC-11;Ha lugar;12:47;2018-10-30;;;;50;20
140;-;2018-10-27;2018-10-30;25329-2018-0-0906-JR-FC-11;Ha lugar;14:45;2018-12-12;;;;50;20
140;3144-18;2018-10-27;2018-10-30;25330-2018-0-0906-JR-FC-13;Ha lugar;12:53;2018-10-30;;;;52;20
140;3156-2018;2018-10-27;2018-10-30;25331-2018-0-0906-JR-FC-16;Ha lugar;20:01;2018-11-07;;;;55;20
140;3515-18;2018-10-27;2018-10-30;25332-2018-0-0906-JR-FC-10;Ha lugar;13:01;2018-10-30;;;;49;20
140;-;2018-10-27;2018-10-30;25333-2018-0-0906-JR-FC-14;Ha lugar;13:01;2018-10-30;;;;53;20
140;3495-18-;2018-10-27;2018-10-30;25334-2018-0-0906-JR-FC-17;Ha lugar;12:16;2018-11-05;;;;56;20
140;-;2018-10-27;2018-10-30;25335-2018-0-0906-JR-FC-15;Ha lugar;16:50;2018-11-16;;;;54;20
140;3485-2018;2018-10-27;2018-10-30;25336-2018-0-0906-JR-FC-09;Ha lugar;14:32;2018-11-07;;;;48;20
140;3483-18;2018-10-27;2018-10-30;25337-2018-0-0906-JR-FC-17;Ha lugar;15:51;2018-11-06;;;;56;20
140;-;2018-10-27;2018-10-30;25339-2018-0-0906-JR-FC-11;Ha lugar;13:20;2018-10-30;;;2018-12-14;50;20
140;2201-2018;2018-10-27;2018-10-30;25340-2018-0-0906-JR-FC-16;Ha lugar;16:14;2018-11-09;;;;55;20
140;2200-2018 ;2018-10-27;2018-10-30;25341-2018-0-0906-JR-FC-13;Ha lugar;14:30;2018-11-12;;;;52;20
140;3383-2018;2018-10-27;2018-10-30;25342-2018-0-0906-JR-FC-12;Ha lugar;11:23;2018-11-13;;;;51;20
140;3384-2018;2018-10-27;2018-10-30;25343-2018-0-0906-JR-FC-14;Ha lugar;14:20;2018-10-30;;;;53;20
140;761-18-;2018-10-27;2018-10-30;25344-2018-0-0906-JR-FC-10;Ha lugar;16:36;2018-11-20;;;;49;20
140;2209-2018;2018-10-27;2018-10-30;25345-2018-0-0906-JR-FC-15;Ha lugar;11:17;2018-11-17;;;;54;20
140;3385-2018;2018-10-27;2018-10-30;25346-2018-0-0906-JR-FC-09;Ha lugar;14:22;2018-10-30;;;;48;20
140;3386-2018;2018-10-27;2018-10-30;25348-2018-0-0906-JR-FC-13;Ha lugar;14:58;2018-11-05;;;;52;20
140;732-18-;2018-10-27;2018-10-30;25349-2018-0-0906-JR-FC-12;Ha lugar;19:20;2018-11-06;;;;51;20
140;5074-2018;2018-10-27;2018-10-30;25350-2018-0-0906-JR-FC-10;Ha lugar;14:27;2018-10-30;;;;49;20
140;-;2018-10-27;2018-10-30;25351-2018-0-0906-JR-FC-11;Ha lugar;14:27;2018-10-30;;;;50;20
140;667-18;2018-10-27;2018-10-30;25352-2018-0-0906-JR-FC-16;Ha lugar;22:39;2018-11-10;;;;55;20
140;644-18;2018-10-27;2018-10-30;25353-2018-0-0906-JR-FC-17;Ha lugar;13:17;2018-11-05;;;2018-12-13;56;20
140;4519-2018;2018-10-27;2018-10-30;25354-2018-0-0906-JR-FC-14;Ha lugar;14:40;2018-10-30;;;;53;20
140;4518-18;2018-10-27;2018-10-30;25355-2018-0-0906-JR-FC-15;Ha lugar;16:51;2018-11-01;;;;54;20
140;4520-2018;2018-10-27;2018-10-30;25357-2018-0-0906-JR-FC-09;Ha lugar;12:25;2018-11-10;;;;48;20
140;4538-2018;2018-10-27;2018-10-30;25358-2018-0-0906-JR-FC-16;Ha lugar;11:50;2018-11-20;;;;55;20
140;4537-18;2018-10-27;2018-10-30;25359-2018-0-0906-JR-FC-10;Ha lugar;09:00;2018-11-13;;;;49;20
140;4553-2018;2018-10-27;2018-10-30;25360-2018-0-0906-JR-FC-17;Ha lugar;13:07;2018-11-05;;;2018-12-13;56;20
140;-;2018-10-27;2018-10-30;25361-2018-0-0906-JR-FC-13;Ha lugar;16:05;2018-11-14;;;;52;20
140;4492-2018;2018-10-27;2018-10-30;25362-2018-0-0906-JR-FC-12;Ha lugar;09:33;2018-11-16;;;;51;20
140;-;2018-10-27;2018-10-30;25363-2018-0-0906-JR-FC-14;Ha lugar;15:00;2018-10-30;;;;53;20
140;4533-2018;2018-10-27;2018-10-30;25364-2018-0-0906-JR-FC-15;Ha lugar;15:03;2018-10-30;;;;54;20
140;4534-2018;2018-10-27;2018-10-30;25365-2018-0-0906-JR-FC-09;Ha lugar;13:02;2018-11-15;;;;48;20
140;-;2018-10-27;2018-10-30;25366-2018-0-0906-JR-FC-13;Ha lugar;15:17;2018-10-30;;;;52;20
140;3547-2018;2018-10-27;2018-10-30;25367-2018-0-0906-JR-FC-14;Ha lugar;15:19;2018-10-30;;;;53;20
140;1335-2018.;2018-10-27;2018-10-30;25368-2018-0-0906-JR-FC-11;Ha lugar;15:20;2018-10-30;;;;50;20
140;632-2018;2018-10-27;2018-10-30;25369-2018-0-0906-JR-FC-10;Ha lugar;15:22;2018-10-30;;;;49;20
140;-;2018-10-27;2018-10-30;25370-2018-0-0906-JR-FC-16;Ha lugar;20:26;2018-11-19;;;;55;20
140;1353-2018;2018-10-27;2018-10-30;25372-2018-0-0906-JR-FC-17;Ha lugar;15:05;2018-11-06;;;2018-12-13;56;20
140;3387-2018;2018-10-27;2018-10-30;25374-2018-0-0906-JR-FC-12;Ha lugar;12:24;2018-11-13;;;;51;20
140;3389-2018;2018-10-27;2018-10-30;25375-2018-0-0906-JR-FC-15;Ha lugar;15:40;2018-10-30;;;;54;20
140;1523-2018;2018-10-27;2018-10-30;25376-2018-0-0906-JR-FC-09;Ha lugar;11:07;2018-11-19;;;;48;20
140;-;2018-10-27;2018-10-30;25377-2018-0-0906-JR-FC-13;Ha lugar;15:45;2018-10-30;;;2018-12-14;52;20
140;1521-2018;2018-10-27;2018-10-30;25378-2018-0-0906-JR-FC-17;Ha lugar;12:22;2018-11-05;;;2018-12-13;56;20
140;1340-2018;2018-10-27;2018-10-30;25379-2018-0-0906-JR-FC-11;Ha lugar;16:56;2018-11-20;;;;50;20
140;1507-2018 ;2018-10-27;2018-10-30;25382-2018-0-0906-JR-FC-16;Ha lugar;16:04;2018-10-30;;;;55;20
140;-;2018-10-27;2018-10-30;25383-2018-0-0906-JR-FC-11;Ha lugar;16:04;2018-10-30;;;;50;20
140;1245-2018;2018-10-27;2018-10-30;25384-2018-0-0906-JR-FC-10;Ha lugar;19:09;2018-11-12;;;;49;20
140;-;2018-10-27;2018-10-30;25385-2018-0-0906-JR-FC-12;Ha lugar;18:53;2018-11-06;;;;51;20
140;1524-2018 ;2018-10-27;2018-10-30;25387-2018-0-0906-JR-FC-14;Ha lugar;16:15;2018-10-30;;;;53;20
140;1220-2018.;2018-10-27;2018-10-30;25388-2018-0-0906-JR-FC-15;Ha lugar;14:24;2018-11-05;;;;54;20
140;1246-2018;2018-10-27;2018-10-30;25391-2018-0-0906-JR-FC-09;Ha lugar;10:23;2018-11-09;;;;48;20
140;1685-2018;2018-10-27;2018-10-30;25392-2018-0-0906-JR-FC-16;Ha lugar;16:20;2018-10-30;;;;55;20
140;-;2018-10-27;2018-10-30;25393-2018-0-0906-JR-FC-11;Ha lugar;16:24;2018-10-30;;;;50;20
140;1682-2018 ;2018-10-27;2018-10-30;25394-2018-0-0906-JR-FC-14;Ha lugar;16:26;2018-10-30;;;;53;20
140;1683-2018;2018-10-27;2018-10-30;25395-2018-0-0906-JR-FC-17;Ha lugar;16:17;2018-10-31;;;2018-12-13;56;20
140;-;2018-10-27;2018-10-30;25397-2018-0-0906-JR-FC-13;Ha lugar;10:29;2018-11-07;;;;52;20
140;-;2018-10-27;2018-10-30;25398-2018-0-0906-JR-FC-12;Ha lugar;13:24;2018-11-17;;;;51;20
140;-;2018-10-27;2018-10-30;25399-2018-0-0906-JR-FC-11;Ha lugar;17:07;2018-10-30;;;;50;20
140;-;2018-10-28;2018-10-31;25401-2018-0-0906-JR-FC-10;Ha lugar;08:54;2018-10-31;;;;49;20
140;4245-2018;2018-10-28;2018-10-31;25402-2018-0-0906-JR-FC-15;Ha lugar;15:52;2018-11-05;;;;54;20
140;-;2018-10-28;2018-10-31;25403-2018-0-0906-JR-FC-09;Ha lugar;10:55;2018-11-09;;;;48;20
140;4243-2018 ;2018-10-28;2018-10-31;25404-2018-0-0906-JR-FC-12;Ha lugar;19:16;2018-11-07;;;;51;20
140;4240-2018 ;2018-10-28;2018-10-31;25405-2018-0-0906-JR-FC-13;Ha lugar;10:41;2018-11-13;;;;52;20
140;4244-2018 ;2018-10-28;2018-10-31;25406-2018-0-0906-JR-FC-14;Ha lugar;09:30;2018-10-31;;;;53;20
140;-;2018-10-28;2018-10-31;25407-2018-0-0906-JR-FC-10;Ha lugar;08:29;2018-11-13;;;;49;20
140;4158-2018-;2018-10-28;2018-10-31;25408-2018-0-0906-JR-FC-16;Ha lugar;09:48;2018-10-31;;;;55;20
140;4156-2018- ;2018-10-28;2018-10-31;25409-2018-0-0906-JR-FC-17;Ha lugar;18:39;2018-11-08;;;;56;20
140;4155-2018;2018-10-28;2018-10-31;25410-2018-0-0906-JR-FC-15;Ha lugar;15:00;2018-11-05;;;;54;20
140;-;2018-10-28;2018-10-31;25411-2018-0-0906-JR-FC-10;Ha lugar;11:52;2018-11-09;;;;49;20
140;3588-2018;2018-10-28;2018-10-31;25414-2018-0-0906-JR-FC-09;Ha lugar;10:23;2018-11-06;;;;48;20
140;3560-2018;2018-10-28;2018-10-31;25416-2018-0-0906-JR-FC-14;Ha lugar;10:31;2018-10-31;;;;53;20
140;7574-2018;2018-10-28;2018-10-31;25418-2018-0-0906-JR-FC-16;Ha lugar;15:51;2018-11-06;;;;55;20
140;7682-2018;2018-10-28;2018-10-31;25419-2018-0-0906-JR-FC-17;Ha lugar;19:56;2018-11-08;;;;56;20
140;3562-2018;2018-10-28;2018-10-31;25420-2018-0-0906-JR-FC-13;Ha lugar;10:33;2018-10-31;;;;52;20
140;-;2018-10-28;2018-10-31;25421-2018-0-0906-JR-FC-12;Ha lugar;12:07;2018-11-13;;;;51;20
140;3561-2018;2018-10-28;2018-10-31;25422-2018-0-0906-JR-FC-15;Ha lugar;16:21;2018-11-05;;;;54;20
140;3590-2018;2018-10-28;2018-10-31;25423-2018-0-0906-JR-FC-10;Ha lugar;19:36;2018-11-12;;;;49;20
140;4982-2018;2018-10-28;2018-10-31;25424-2018-0-0906-JR-FC-09;Ha lugar;11:48;2018-11-06;;;;48;20
140;5090-2018;2018-10-28;2018-10-31;25425-2018-0-0906-JR-FC-16;Ha lugar;10:45;2018-10-31;;;;55;20
140;5016-2018-;2018-10-28;2018-10-31;25426-2018-0-0906-JR-FC-12;Ha lugar;18:59;2018-11-06;;;;51;20
140;5089-2018;2018-10-28;2018-10-31;25427-2018-0-0906-JR-FC-11;Ha lugar;10:49;2018-10-31;;;;50;20
140;4985-2018;2018-10-28;2018-10-31;25428-2018-0-0906-JR-FC-13;Ha lugar;08:45;2018-11-20;;;;52;20
140;4984-2018;2018-10-28;2018-10-31;25429-2018-0-0906-JR-FC-17;Ha lugar;14:42;2018-11-06;;;2018-12-13;56;20
140;4983-2018 ;2018-10-28;2018-10-31;25430-2018-0-0906-JR-FC-14;Ha lugar;15:03;2018-11-12;;;;53;20
140;811-2018;2018-10-28;2018-10-31;25431-2018-0-0906-JR-FC-10;Ha lugar;19:40;2018-11-12;;;;49;20
140;818-2018;2018-10-28;2018-10-31;25432-2018-0-0906-JR-FC-17;Ha lugar;09:06;2018-11-09;;;;56;20
140;808-2018;2018-10-28;2018-10-31;25433-2018-0-0906-JR-FC-15;Ha lugar;17:52;2018-11-05;;;;54;20
140;815-2018;2018-10-28;2018-10-31;25434-2018-0-0906-JR-FC-09;Ha lugar;11:10;2018-10-31;;;;48;20
140;4132-2018;2018-10-28;2018-10-31;25435-2018-0-0906-JR-FC-12;Ha lugar;12:47;2018-11-13;;;;51;20
140;809-2018;2018-10-28;2018-10-31;25436-2018-0-0906-JR-FC-13;Ha lugar;11:14;2018-10-31;;;;52;20
140;3408-2018;2018-10-28;2018-10-31;25437-2018-0-0906-JR-FC-14;Ha lugar;11:15;2018-10-31;;;;53;20
140;3409-2018;2018-10-28;2018-10-31;25438-2018-0-0906-JR-FC-11;Ha lugar;11:18;2018-10-31;;;;50;20
140;3418-2018-;2018-10-28;2018-10-31;25439-2018-0-0906-JR-FC-16;Ha lugar;21:02;2018-11-06;;;;55;20
140;-;2018-10-28;2018-10-31;25441-2018-0-0906-JR-FC-10;Ha lugar;17:56;2018-11-13;;;;49;20
140;3165-2018 ;2018-10-28;2018-10-31;25442-2018-0-0906-JR-FC-15;Ha lugar;11:21;2018-11-17;;;;54;20
140;3166-2018-;2018-10-28;2018-10-31;25443-2018-0-0906-JR-FC-17;Ha lugar;12:41;2018-11-06;;;2018-12-13;56;20
140;-;2018-10-28;2018-10-31;25446-2018-0-0906-JR-FC-12;Ha lugar;12:32;2018-10-31;;;;51;20
140;-;2018-10-28;2018-10-31;25447-2018-0-0906-JR-FC-12;Ha lugar;11:49;2018-11-13;;;;51;20
140;-;2018-10-28;2018-10-31;25448-2018-0-0906-JR-FC-12;Ha lugar;19:53;2018-11-07;;;;51;20
140;1690-2018;2018-10-28;2018-10-31;25451-2018-0-0906-JR-FC-09;Ha lugar;12:15;2018-11-06;;;;48;20
140;-;2018-10-28;2018-10-31;25452-2018-0-0906-JR-FC-13;Ha lugar;13:14;2018-11-10;;;;52;20
140;-;2018-10-28;2018-10-31;25453-2018-0-0906-JR-FC-11;Ha lugar;13:07;2018-11-08;;;;50;20
140;-;2018-10-28;2018-10-31;25455-2018-0-0906-JR-FC-16;Ha lugar;13:03;2018-11-11;;;;55;20
140;-;2018-10-28;2018-10-31;25456-2018-0-0906-JR-FC-14;Ha lugar;11:06;2018-11-09;;;;53;20
140;-;2018-10-28;2018-10-31;25460-2018-0-0906-JR-FC-12;Ha lugar;15:25;2018-10-31;;;2019-01-02;51;20
140;229-2018 ;2018-10-28;2018-10-31;25461-2018-0-0906-JR-FC-17;Ha lugar;21:11;2018-11-08;;;2018-12-28;56;20
140;-;2018-10-28;2018-10-31;25462-2018-0-0906-JR-FC-10;Ha lugar;17:42;2018-11-13;;;;49;20
140;-;2018-10-28;2018-10-31;25463-2018-0-0906-JR-FC-12;Ha lugar;15:59;2018-10-31;;;;51;20
140;-;2018-10-28;2018-10-31;25466-2018-0-0906-JR-FC-15;Ha lugar;11:47;2018-11-16;;;;54;20
140;2933-2018;2018-10-28;2018-10-31;25471-2018-0-0906-JR-FC-09;Ha lugar;13:25;2018-11-07;;;;48;20
